session_id,customer_id,session_date,product_viewed,browsing_time_sec,purchase_made,purchase_amount
SESS014940,CUST00384,2021-02-23,Headphones,178,0,0.0
SESS014941,CUST03164,2022-06-23,Shoes,143,0,0.0
SESS014942,CUST02410,2022-06-04,Book,148,0,0.0
SESS014943,CUST00761,2022-04-29,Laptop,25,0,0.0
SESS014944,CUST03953,2022-05-17,Book,75,0,0.0
SESS014945,CUST00943,2021-06-20,Phone,107,0,0.0
SESS014946,CUST02696,2022-01-11,Book,124,0,0.0
SESS014947,CUST01297,2022-12-11,Phone,116,0,0.0
SESS014948,CUST02403,2021-03-18,Laptop,746,0,0.0
SESS014949,CUST02148,2023-05-02,Headphones,1,0,0.0
SESS014950,CUST01640,2021-07-02,Shoes,95,1,1344.58
SESS014951,CUST04397,2022-12-05,Book,166,1,194.41
SESS014952,CUST00609,2021-01-05,Camera,265,0,0.0
SESS014953,CUST00882,2022-07-25,Shoes,1696,0,0.0
SESS014954,CUST02251,2021-08-25,Bag,160,1,1152.05
SESS014955,CUST03093,2022-10-29,Phone,23,0,0.0
SESS014956,CUST02160,2022-05-14,Phone,140,1,1653.26
SESS014957,CUST02429,2021-01-19,Book,443,0,0.0
SESS014958,CUST04851,2021-03-06,Laptop,468,0,0.0
SESS014959,CUST03002,2023-04-16,Shoes,536,0,0.0
SESS014960,CUST04892,2021-11-18,Shoes,219,0,0.0
SESS014961,CUST01995,2021-08-24,Bag,250,1,338.1
SESS014962,CUST01324,2022-10-28,Bag,97,1,924.72
SESS014963,CUST04318,2021-10-16,Shoes,137,0,0.0
SESS014964,CUST01012,2021-08-24,Shoes,144,0,0.0
SESS014965,CUST04039,2023-01-19,Bag,232,0,0.0
SESS014966,CUST00689,2022-02-26,Headphones,564,1,437.73
SESS014967,CUST04069,2022-01-26,Book,16,0,0.0
SESS014968,CUST04214,2023-01-03,Headphones,775,0,0.0
SESS014969,CUST04270,2023-01-26,Laptop,625,0,0.0
SESS014970,CUST01243,2021-01-05,Phone,226,0,0.0
SESS014971,CUST03448,2021-05-17,Laptop,335,1,706.13
SESS014972,CUST02045,2022-02-01,Book,503,0,0.0
SESS014973,CUST00441,2023-01-20,Shoes,477,0,0.0
SESS014974,CUST01225,2023-07-25,Shoes,283,0,0.0
SESS014975,CUST02463,2021-02-17,Headphones,954,0,0.0
SESS014976,CUST04179,2022-07-12,Laptop,572,0,0.0
SESS014977,CUST02753,2021-03-05,Headphones,8,0,0.0
SESS014978,CUST01753,2022-12-05,Shoes,247,0,0.0
SESS014979,CUST04443,2022-06-25,Shoes,10,1,1468.5
SESS014980,CUST04630,2022-06-14,Headphones,154,0,0.0
SESS014981,CUST03003,2022-11-01,Laptop,20,0,0.0
SESS014982,CUST04547,2022-12-15,Laptop,170,1,1318.57
SESS014983,CUST03217,2021-01-19,Shoes,110,0,0.0
SESS014984,CUST03360,2021-06-25,Laptop,688,0,0.0
SESS014985,CUST03943,2023-02-16,Shoes,617,0,0.0
SESS014986,CUST03297,2022-12-26,Bag,106,0,0.0
SESS014987,CUST04310,2022-05-28,Bag,279,0,0.0
SESS014988,CUST04015,2023-01-15,Phone,93,0,0.0
SESS014989,CUST00900,2023-01-30,Book,113,0,0.0
SESS014990,CUST01190,2021-08-06,Laptop,24,0,0.0
SESS014991,CUST00653,2023-09-01,Camera,508,0,0.0
SESS014992,CUST00983,2022-07-05,Laptop,10,0,0.0
SESS014993,CUST00576,2023-01-03,Shoes,105,0,0.0
SESS014994,CUST00333,2022-07-21,Laptop,95,0,0.0
SESS014995,CUST04308,2023-01-30,Shoes,225,0,0.0
SESS014996,CUST00289,2022-05-06,Camera,84,1,1910.09
SESS014997,CUST02214,2021-11-04,Phone,136,0,0.0
SESS014998,CUST02174,2022-03-31,Camera,103,1,470.94
SESS014999,CUST03834,2023-04-12,Shoes,43,0,0.0
SESS015000,CUST01056,2021-01-24,Unknown,113,0,0.0
SESS015001,CUST04370,2021-10-10,Book,418,0,0.0
SESS015002,CUST01325,2023-01-16,Shoes,643,0,0.0
SESS015003,CUST03596,2022-01-06,Shoes,112,0,0.0
SESS015004,CUST03828,2022-08-01,Bag,57,0,0.0
SESS015005,CUST02663,2022-12-07,Book,1426,0,0.0
SESS015006,CUST02324,2021-04-29,Shoes,350,0,0.0
SESS015007,CUST01883,2021-09-06,Book,438,0,0.0
SESS015008,CUST03064,2021-03-03,Phone,83,0,0.0
SESS015009,CUST01154,2022-02-04,Laptop,169,0,0.0
SESS015010,CUST03371,2021-05-20,Laptop,321,1,486.28
SESS015011,CUST00097,2022-07-06,Laptop,78,1,1584.59
SESS015012,CUST00277,2021-08-06,Shoes,86,1,1595.58
SESS015013,CUST02848,2021-01-10,Shoes,826,0,0.0
SESS015014,CUST00332,2023-08-18,Book,28,0,0.0
SESS015015,CUST02253,2022-07-21,Laptop,313,0,0.0
SESS015016,CUST04199,2023-04-27,Headphones,209,0,0.0
SESS015017,CUST03052,2021-03-30,Shoes,369,0,0.0
SESS015018,CUST03697,2022-05-31,Shoes,90,0,0.0
SESS015019,CUST02408,2022-04-19,Laptop,1,0,0.0
SESS015020,CUST03203,2021-09-10,Book,2,0,0.0
SESS015021,CUST02087,2022-01-18,Book,690,0,0.0
SESS015022,CUST00307,2021-01-23,Laptop,492,0,0.0
SESS015023,CUST00884,2022-09-05,Phone,337,0,0.0
SESS015024,CUST04290,2022-07-15,Shoes,43,1,1561.6
SESS015025,CUST03590,2021-12-28,Book,250,1,1044.37
SESS015026,CUST03642,2023-02-11,Book,107,0,0.0
SESS015027,CUST04345,2022-01-20,Shoes,63,0,0.0
SESS015028,CUST02163,2023-08-19,Phone,83,1,489.28
SESS015029,CUST03148,2022-11-10,Bag,75,1,17.3
SESS015030,CUST02784,2022-01-22,Shoes,311,1,103.81
SESS015031,CUST03142,2021-08-28,Camera,252,0,0.0
SESS015032,CUST04604,2023-04-05,Phone,54,1,384.98
SESS015033,CUST00155,2021-11-11,Book,274,0,0.0
SESS015034,CUST03631,2022-09-16,Bag,104,1,519.02
SESS015035,CUST00461,2021-07-26,Laptop,167,1,206.54
SESS015036,CUST01397,2023-01-29,Phone,62,1,1665.19
SESS015037,CUST00791,2021-08-23,Laptop,119,1,488.06
SESS015038,CUST03710,2023-06-05,Shoes,602,1,752.85
SESS015039,CUST01868,2021-10-01,Book,130,0,0.0
SESS015040,CUST01689,2021-05-29,Bag,499,0,0.0
SESS015041,CUST00577,2022-07-22,Phone,38,0,0.0
SESS015042,CUST03765,2022-11-23,Headphones,87,0,0.0
SESS015043,CUST02544,2023-06-13,Bag,281,0,0.0
SESS015044,CUST00362,2023-06-23,Laptop,30,0,0.0
SESS015045,CUST00457,2021-10-08,Laptop,161,1,1067.89
SESS015046,,2021-06-09,Laptop,417,0,0.0
SESS015047,CUST04225,2023-06-07,Phone,42,0,0.0
SESS015048,CUST03562,2021-03-11,Bag,1,0,0.0
SESS015049,CUST03111,2023-03-19,Camera,534,0,0.0
SESS015050,CUST03530,2021-12-06,Headphones,43,1,18.06
SESS015051,CUST04908,2021-08-29,Headphones,289,0,0.0
SESS015052,CUST04969,2023-07-14,Laptop,296,0,0.0
SESS015053,CUST00350,2022-12-10,Laptop,551,0,0.0
SESS015054,CUST02693,2021-06-12,Laptop,181,0,0.0
SESS015055,CUST04548,2021-03-24,Bag,133,1,848.85
SESS015056,CUST04084,2022-09-07,Headphones,1090,0,0.0
SESS015057,CUST00109,2022-04-05,Book,13,1,1615.88
SESS015058,CUST01232,2021-06-10,Phone,306,0,0.0
SESS015059,CUST00577,2023-05-17,Headphones,363,0,0.0
SESS015060,CUST00241,2023-05-24,Phone,34,0,0.0
SESS015061,CUST02639,2022-09-06,Bag,95,0,0.0
SESS015062,CUST02042,2021-08-28,Shoes,52,0,0.0
SESS015063,CUST00371,2023-07-31,Laptop,124,0,0.0
SESS015064,CUST02153,2022-12-13,Book,927,0,0.0
SESS015065,CUST00098,2022-05-01,Headphones,182,0,0.0
SESS015066,CUST04192,2022-11-02,Headphones,265,0,0.0
SESS015067,CUST01949,2021-07-22,Phone,413,1,863.74
SESS015068,CUST01496,2023-04-16,,106,1,140.72
SESS015069,CUST02094,2022-02-28,Laptop,504,0,0.0
SESS015070,CUST02938,2021-07-16,Phone,1607,0,0.0
SESS015071,CUST02079,2021-02-11,Laptop,234,0,0.0
SESS015072,CUST02456,2021-08-02,Phone,300,0,0.0
SESS015073,CUST03447,2022-11-15,Shoes,104,0,0.0
SESS015074,CUST01406,2021-09-10,Bag,48,0,0.0
SESS015075,CUST04812,2021-01-17,Laptop,290,1,310.24
SESS015076,CUST02692,2022-10-22,Bag,82,0,0.0
SESS015077,CUST02746,2021-04-26,Book,176,1,730.05
SESS015078,CUST00973,2023-06-11,Camera,207,0,0.0
SESS015079,CUST02749,2021-07-23,Phone,4,0,0.0
SESS015080,CUST01513,2022-11-24,Book,154,1,172.91
SESS015081,CUST02924,2023-03-23,Book,147,0,0.0
SESS015082,CUST00809,2023-07-02,Phone,70,1,1157.5
SESS015083,CUST04695,2023-03-06,Headphones,9,0,0.0
SESS015084,CUST04231,2021-05-31,Headphones,46,0,0.0
SESS015085,CUST00328,2021-09-03,Camera,555,1,20.88
SESS015086,CUST04295,2021-02-27,Phone,51,1,1921.94
SESS015087,CUST00683,2022-12-10,Laptop,449,0,0.0
SESS015088,CUST03332,2022-05-22,Bag,62,0,0.0
SESS015089,CUST00124,2021-08-29,Phone,229,0,0.0
SESS015090,CUST00754,2022-11-27,Phone,264,0,0.0
SESS015091,CUST01607,2021-04-02,Camera,386,1,541.95
SESS015092,CUST03579,2022-09-05,Headphones,30,0,0.0
SESS015093,CUST04667,2022-08-29,Headphones,281,0,0.0
SESS015094,CUST01469,2023-07-30,Camera,316,0,0.0
SESS015095,CUST02846,2023-07-14,Laptop,842,1,1465.66
SESS015096,CUST02939,2022-02-02,Bag,128,0,0.0
SESS015097,CUST01927,2022-01-27,Shoes,293,0,0.0
SESS015098,CUST02428,2021-02-15,Phone,465,0,0.0
SESS015099,CUST00165,2021-06-04,Bag,529,0,0.0
SESS015100,CUST01510,2021-03-11,Book,107,1,396.32
SESS015101,CUST04711,2023-06-22,Bag,122,0,0.0
SESS015102,CUST04093,2022-05-26,Phone,467,0,0.0
SESS015103,CUST02811,2021-10-09,Bag,262,0,0.0
SESS015104,CUST01201,2022-03-02,Phone,28,0,0.0
SESS015105,CUST03282,2021-01-30,Phone,102,0,0.0
SESS015106,CUST00619,2022-12-22,Shoes,320,0,0.0
SESS015107,CUST02713,2021-09-19,Laptop,146,0,0.0
SESS015108,CUST04955,2021-11-19,Shoes,300,1,947.01
SESS015109,CUST03724,2021-03-24,Bag,1168,0,0.0
SESS015110,CUST01687,2022-04-12,Bag,631,1,868.8
SESS015111,CUST01607,2023-08-08,Shoes,79,0,0.0
SESS015112,,2021-08-04,Phone,36,1,1410.64
SESS015113,CUST03933,2023-01-02,Phone,371,0,0.0
SESS015114,CUST03893,2023-03-14,Phone,9,0,0.0
SESS015115,CUST03804,2021-02-04,Shoes,138,0,0.0
SESS015116,CUST04311,2021-01-05,Book,56,0,0.0
SESS015117,CUST01354,2023-05-20,Book,3,0,0.0
SESS015118,CUST04240,2021-01-06,Book,470,0,0.0
SESS015119,CUST00619,2021-09-04,Phone,536,0,0.0
SESS015120,CUST00354,2021-04-03,Shoes,77,0,0.0
SESS015121,CUST00281,2023-03-02,Shoes,185,0,0.0
SESS015122,CUST03378,2021-11-11,Shoes,307,1,571.73
SESS015123,CUST04933,2022-03-11,Shoes,142,1,1763.07
SESS015124,CUST03551,2021-07-09,Shoes,578,0,0.0
SESS015125,CUST01960,2023-05-19,Laptop,260,0,0.0
SESS015126,CUST00390,2022-06-28,Phone,128,0,0.0
SESS015127,CUST03868,2023-02-08,Shoes,509,1,1460.44
SESS015128,CUST04361,2022-03-09,Phone,49,0,0.0
SESS015129,CUST02054,2021-08-14,Book,34,0,0.0
SESS015130,CUST00168,2021-08-24,Camera,949,0,0.0
SESS015131,CUST04946,2022-06-24,Headphones,384,0,0.0
SESS015132,CUST02167,2023-06-01,Camera,613,0,0.0
SESS015133,CUST04270,2021-07-18,Laptop,906,0,0.0
SESS015134,CUST03007,2022-02-25,Phone,284,1,1833.53
SESS015135,CUST00187,2022-06-25,,174,0,0.0
SESS015136,CUST04047,2021-05-27,Headphones,1137,0,0.0
SESS015137,CUST02941,2021-04-22,Camera,275,0,0.0
SESS015138,CUST01298,2021-04-18,Phone,1271,0,0.0
SESS015139,CUST02646,2022-06-15,Shoes,87,1,1096.81
SESS015140,CUST01217,2022-03-11,Phone,684,0,0.0
SESS015141,CUST04628,2022-04-13,Camera,186,0,0.0
SESS015142,CUST03000,2022-01-08,Bag,77,1,1938.67
SESS015143,CUST01206,2021-09-28,Headphones,441,0,0.0
SESS015144,CUST00228,2023-07-09,Bag,41,0,0.0
SESS015145,CUST02614,2023-05-23,Book,1048,0,0.0
SESS015146,CUST04710,2021-07-08,Shoes,1255,0,0.0
SESS015147,CUST02137,2022-07-19,Book,521,1,799.63
SESS015148,CUST03732,2022-12-13,Laptop,85,0,0.0
SESS015149,CUST00250,2022-05-27,Book,214,0,0.0
SESS015150,CUST02273,2021-04-25,Laptop,265,0,0.0
SESS015151,CUST02951,2022-11-30,Phone,382,0,0.0
SESS015152,CUST03019,2021-01-07,Shoes,100,0,0.0
SESS015153,CUST04769,2022-04-12,Bag,828,1,1469.82
SESS015154,CUST02216,2021-12-14,Camera,581,0,0.0
SESS015155,CUST02158,2021-03-17,Book,104,0,0.0
SESS015156,CUST01797,2023-05-08,Book,142,0,0.0
SESS015157,CUST03245,2022-09-03,,5,0,0.0
SESS015158,CUST00297,2022-08-03,Phone,668,1,386.9
SESS015159,CUST01928,2021-02-03,Headphones,641,0,0.0
SESS015160,CUST02257,2022-06-03,Laptop,74,0,0.0
SESS015161,CUST01458,2022-03-14,Phone,997,0,0.0
SESS015162,CUST03547,2023-01-01,Phone,984,0,0.0
SESS015163,CUST03128,2022-03-27,Phone,174,0,0.0
SESS015164,CUST02309,2021-12-19,Camera,37,0,0.0
SESS015165,CUST03665,2021-05-20,Camera,495,0,0.0
SESS015166,CUST01590,2021-11-10,Shoes,182,1,1663.15
SESS015167,CUST00096,2022-04-12,Shoes,3,0,0.0
SESS015168,CUST03933,2023-03-31,Shoes,552,1,1729.54
SESS015169,CUST01360,2022-09-26,Shoes,564,0,0.0
SESS015170,CUST01740,2021-07-28,Phone,93,1,1790.17
SESS015171,CUST03795,2023-04-04,Phone,260,0,0.0
SESS015172,CUST01353,2021-03-23,Camera,637,1,946.57
SESS015173,CUST04925,2023-02-10,Phone,269,1,193.22
SESS015174,CUST01543,2022-02-01,Shoes,38,0,0.0
SESS015175,CUST02668,2021-04-06,Headphones,74,1,494.26
SESS015176,CUST00831,2021-11-15,Camera,260,0,0.0
SESS015177,CUST01606,2022-01-24,Headphones,100,0,0.0
SESS015178,CUST04646,2022-10-27,Shoes,123,0,0.0
SESS015179,CUST02748,2021-03-27,Shoes,1203,0,0.0
SESS015180,CUST03811,2022-01-06,Bag,90,0,0.0
SESS015181,CUST04659,2023-06-02,Headphones,162,0,0.0
SESS015182,CUST00222,2021-03-13,,174,0,0.0
SESS015183,CUST03952,2021-02-21,Phone,79,1,931.54
SESS015184,CUST00531,2022-04-09,Phone,418,0,0.0
SESS015185,CUST04127,2021-04-06,Shoes,152,0,0.0
SESS015186,CUST01382,2021-09-18,Phone,111,1,718.89
SESS015187,CUST04118,2023-05-18,Laptop,448,1,776.22
SESS015188,CUST00754,2023-04-07,Camera,524,1,691.35
SESS015189,CUST04310,2023-03-04,Laptop,207,0,0.0
SESS015190,CUST04808,2021-12-02,Shoes,550,0,0.0
SESS015191,CUST01189,2023-05-06,Shoes,1249,0,0.0
SESS015192,CUST00409,2021-01-14,Phone,170,0,0.0
SESS015193,CUST02486,2022-12-18,Bag,58,1,485.86
SESS015194,CUST00797,2022-04-16,Book,421,0,0.0
SESS015195,CUST00861,2022-07-18,Book,428,0,0.0
SESS015196,CUST04172,2021-10-08,Shoes,383,1,1164.53
SESS015197,CUST00366,2021-08-07,Phone,84,0,0.0
SESS015198,CUST01515,2021-03-13,Shoes,268,0,0.0
SESS015199,CUST04937,2021-02-25,Laptop,120,0,0.0
SESS015200,CUST02935,2021-07-29,Book,674,0,0.0
SESS015201,CUST01584,2021-10-20,Shoes,56,0,0.0
SESS015202,CUST00499,2022-12-11,Book,304,0,0.0
SESS015203,CUST03242,2022-01-25,Laptop,515,1,684.47
SESS015204,CUST01370,2022-02-13,Book,31,1,178.44
SESS015205,CUST01252,2022-02-08,Phone,577,1,1557.07
SESS015206,CUST00699,2023-03-02,Camera,215,0,0.0
SESS015207,CUST02728,2022-07-23,Laptop,663,0,0.0
SESS015208,CUST02251,2021-06-30,Book,536,1,1643.43
SESS015209,CUST02494,2023-08-13,Shoes,0,0,0.0
SESS015210,CUST00132,2021-04-28,Phone,517,1,674.87
SESS015211,CUST00091,2021-12-03,Shoes,112,0,0.0
SESS015212,CUST03895,2021-08-12,Phone,172,1,539.93
SESS015213,CUST03198,2021-11-13,Phone,364,0,0.0
SESS015214,CUST00472,2023-04-03,Bag,123,0,0.0
SESS015215,CUST01266,2021-12-02,Headphones,239,0,0.0
SESS015216,CUST04598,2022-04-30,Laptop,84,0,0.0
SESS015217,CUST02809,2021-10-03,Headphones,252,0,0.0
SESS015218,CUST04483,2021-09-16,Shoes,420,0,0.0
SESS015219,CUST01112,2023-04-13,Shoes,277,0,0.0
SESS015220,CUST00598,2021-10-20,Headphones,454,0,0.0
SESS015221,CUST00908,2021-06-12,Shoes,438,0,0.0
SESS015222,CUST02915,2022-05-19,Bag,101,0,0.0
SESS015223,CUST03217,2022-09-28,Shoes,18,0,0.0
SESS015224,CUST01355,2022-05-26,Laptop,93,1,194.27
SESS015225,CUST03947,2022-06-12,Shoes,486,0,0.0
SESS015226,CUST03236,2022-01-03,Book,252,0,0.0
SESS015227,CUST02705,2021-01-04,Laptop,1015,0,0.0
SESS015228,CUST02390,2023-02-10,Laptop,6,0,0.0
SESS015229,CUST04076,2022-09-12,Camera,527,1,1469.88
SESS015230,CUST03651,2021-09-30,Book,138,1,1313.98
SESS015231,CUST00464,2022-11-15,Laptop,766,0,0.0
SESS015232,CUST03939,2021-07-10,Camera,704,0,0.0
SESS015233,CUST01073,2021-04-08,Phone,849,0,0.0
SESS015234,CUST00474,2022-11-13,Shoes,176,0,0.0
SESS015235,CUST04984,2022-09-02,Phone,606,0,0.0
SESS015236,CUST00939,2022-10-19,Phone,71,0,0.0
SESS015237,CUST01311,2022-06-20,Laptop,449,0,0.0
SESS015238,CUST02341,2022-11-08,Headphones,71,0,0.0
SESS015239,CUST03521,2021-09-15,Laptop,75,0,0.0
SESS015240,CUST04057,2022-09-24,Shoes,743,0,0.0
SESS015241,CUST01087,2023-02-21,Shoes,314,0,0.0
SESS015242,CUST04664,2022-01-29,Phone,555,0,0.0
SESS015243,CUST03530,2023-02-22,Phone,359,1,169.53
SESS015244,CUST04970,2022-07-03,Bag,15,0,0.0
SESS015245,CUST00260,2021-11-10,Book,52,0,0.0
SESS015246,CUST01657,2022-03-06,Shoes,232,1,226.85
SESS015247,CUST02956,2022-11-24,Headphones,91,0,0.0
SESS015248,CUST04280,2022-08-17,Headphones,177,1,523.66
SESS015249,CUST03120,2021-09-11,Camera,74,0,0.0
SESS015250,CUST00592,2023-04-04,Headphones,713,0,0.0
SESS015251,CUST01433,2023-01-19,Phone,289,0,0.0
SESS015252,CUST02488,2022-06-09,Phone,607,0,0.0
SESS015253,CUST00229,2022-11-06,Camera,230,0,0.0
SESS015254,CUST02780,2021-06-13,Book,700,1,801.49
SESS015255,CUST01369,2023-09-24,Bag,255,1,764.34
SESS015256,CUST01625,2021-11-26,Camera,28,0,0.0
SESS015257,CUST03980,2022-05-20,Headphones,188,0,0.0
SESS015258,CUST00740,2021-12-15,Bag,413,0,0.0
SESS015259,CUST03175,2023-07-19,Book,152,0,0.0
SESS015260,CUST02648,2022-06-20,Book,626,0,0.0
SESS015261,CUST02071,2021-06-30,Phone,22,0,0.0
SESS015262,CUST04572,2022-06-23,Shoes,185,0,0.0
SESS015263,CUST04994,2022-04-02,Headphones,161,0,0.0
SESS015264,CUST02035,2023-08-27,Phone,281,1,488.5
SESS015265,CUST04381,2021-03-15,Bag,30,0,0.0
SESS015266,CUST01186,2021-05-20,Headphones,528,0,0.0
SESS015267,CUST00590,2022-10-17,Phone,107,1,1055.83
SESS015268,CUST04218,2021-01-03,Phone,578,0,0.0
SESS015269,CUST01136,2023-03-07,,4,1,735.73
SESS015270,CUST03421,2021-09-22,Shoes,146,0,0.0
SESS015271,CUST02559,2022-02-27,Laptop,90,1,603.1
SESS015272,CUST00002,2022-06-26,Phone,182,0,0.0
SESS015273,CUST00892,2022-07-23,Book,80,1,1705.48
SESS015274,CUST04895,2023-03-02,Headphones,13,1,672.57
SESS015275,CUST04725,2022-02-18,Book,85,1,1823.11
SESS015276,CUST04557,2021-11-16,Headphones,112,0,0.0
SESS015277,CUST03000,2022-02-04,Bag,1064,0,0.0
SESS015278,CUST03554,2021-04-30,Headphones,102,0,0.0
SESS015279,CUST03658,2022-02-24,Camera,29,0,0.0
SESS015280,CUST00972,2021-10-13,Headphones,174,0,0.0
SESS015281,CUST04150,2021-02-15,Laptop,699,0,0.0
SESS015282,CUST03743,2021-12-23,Book,302,0,0.0
SESS015283,CUST04205,2021-03-21,,168,0,0.0
SESS015284,,2023-02-07,Laptop,758,0,0.0
SESS015285,CUST01699,2023-05-10,Shoes,150,0,0.0
SESS015286,CUST02888,2023-06-05,Laptop,659,0,0.0
SESS015287,CUST02885,2022-02-08,Camera,218,0,0.0
SESS015288,CUST03286,2022-04-07,Camera,617,0,0.0
SESS015289,CUST03580,2021-04-19,Bag,381,0,0.0
SESS015290,CUST02252,2022-07-22,Shoes,321,0,0.0
SESS015291,CUST04641,2021-08-09,Laptop,668,1,910.09
SESS015292,CUST02357,2021-08-26,Camera,1635,0,0.0
SESS015293,CUST04624,2023-03-16,Camera,687,1,1396.34
SESS015294,CUST01932,2022-04-12,Headphones,39,1,928.51
SESS015295,CUST03415,2021-07-28,Laptop,66,0,0.0
SESS015296,CUST01009,2021-07-09,Book,1089,0,0.0
SESS015297,CUST04713,2023-08-19,Bag,163,0,0.0
SESS015298,CUST02079,2022-10-31,Camera,65,0,0.0
SESS015299,CUST04196,2021-05-06,Headphones,43,0,0.0
SESS015300,CUST02715,2022-09-30,Camera,13,0,0.0
SESS015301,CUST01339,2022-10-02,Laptop,127,0,0.0
SESS015302,CUST04591,2022-08-28,Book,0,0,0.0
SESS015303,CUST03690,2022-04-17,Book,102,0,0.0
SESS015304,CUST00742,2021-03-24,Bag,282,0,0.0
SESS015305,CUST00734,2021-02-12,Shoes,18,0,0.0
SESS015306,CUST01807,2022-12-15,Book,63,1,1058.38
SESS015307,CUST02379,2021-10-19,Book,649,0,0.0
SESS015308,CUST03266,2023-06-06,Bag,92,1,709.43
SESS015309,CUST01754,2021-05-25,Headphones,208,0,0.0
SESS015310,CUST01025,2021-07-01,Shoes,25,0,0.0
SESS015311,CUST01483,2021-05-25,Phone,282,1,1167.47
SESS015312,CUST02566,2021-06-09,Phone,203,0,0.0
SESS015313,CUST03555,2023-07-01,Bag,296,0,0.0
SESS015314,CUST01780,2021-11-03,Book,123,0,0.0
SESS015315,CUST03717,2022-01-07,Headphones,119,1,1868.73
SESS015316,CUST04819,2022-03-19,Shoes,337,1,776.03
SESS015317,CUST02117,2023-02-06,,144,1,210.09
SESS015318,CUST04567,2023-03-02,Laptop,519,0,0.0
SESS015319,CUST02540,2022-10-18,Phone,294,1,1849.76
SESS015320,CUST02966,2022-06-28,Camera,259,1,20.96
SESS015321,CUST02761,2022-08-01,Shoes,94,0,0.0
SESS015322,CUST02455,2023-05-22,Bag,94,0,0.0
SESS015323,CUST03755,2023-04-18,Phone,316,0,0.0
SESS015324,CUST01946,2022-12-15,Headphones,199,0,0.0
SESS015325,CUST03369,2023-09-21,Bag,256,0,0.0
SESS015326,CUST02630,2022-12-03,Bag,342,0,0.0
SESS015327,CUST00529,2022-02-18,Shoes,175,0,0.0
SESS015328,CUST04233,2022-09-19,Camera,109,1,902.59
SESS015329,CUST01472,2022-02-24,Bag,255,0,0.0
SESS015330,CUST02036,2021-09-19,Laptop,239,1,574.5
SESS015331,CUST04035,2023-03-24,Headphones,1,0,0.0
SESS015332,CUST01368,2023-03-12,Phone,208,0,0.0
SESS015333,CUST01720,2021-01-05,Phone,439,1,311.36
SESS015334,CUST01042,2021-11-08,Phone,279,0,0.0
SESS015335,CUST03488,2022-06-24,Bag,11,1,562.31
SESS015336,CUST00560,2023-06-22,Camera,795,1,190.01
SESS015337,CUST01565,2023-01-20,Book,465,0,0.0
SESS015338,CUST03225,2021-02-28,Camera,81,0,0.0
SESS015339,CUST01801,2023-07-04,Camera,222,0,0.0
SESS015340,CUST03271,2023-04-10,Laptop,36,0,0.0
SESS015341,CUST01812,2021-10-26,Bag,126,0,0.0
SESS015342,CUST03082,2021-02-19,Camera,12,0,0.0
SESS015343,CUST04263,2023-01-24,Bag,251,0,0.0
SESS015344,CUST00147,2023-09-13,Headphones,25,0,0.0
SESS015345,CUST03829,2023-08-07,Shoes,684,0,0.0
SESS015346,CUST04541,2022-09-24,Book,151,0,0.0
SESS015347,CUST02118,2023-05-20,Phone,595,0,0.0
SESS015348,CUST02664,2022-07-04,Laptop,201,1,949.09
SESS015349,CUST00319,2023-01-13,Shoes,57,0,0.0
SESS015350,CUST03970,2022-02-05,Laptop,90,0,0.0
SESS015351,CUST04132,2022-12-24,Laptop,242,1,560.82
SESS015352,CUST00255,2021-10-10,Phone,35,1,1731.01
SESS015353,CUST01337,2021-06-14,Laptop,59,0,0.0
SESS015354,CUST00335,2023-06-14,Book,765,0,0.0
SESS015355,CUST03092,2021-09-20,Book,60,0,0.0
SESS015356,CUST04394,2021-10-21,Laptop,237,1,100.68
SESS015357,CUST01045,2021-07-28,Phone,205,1,567.78
SESS015358,CUST04574,2023-06-08,Phone,0,0,0.0
SESS015359,CUST01792,2022-10-31,Book,313,0,0.0
SESS015360,CUST02520,2021-11-03,Phone,342,0,0.0
SESS015361,CUST00962,2021-12-30,Shoes,62,0,0.0
SESS015362,CUST03750,2021-04-13,Camera,187,0,0.0
SESS015363,CUST04566,2022-05-07,Book,754,0,0.0
SESS015364,CUST02815,2023-09-04,Laptop,1518,0,0.0
SESS015365,CUST00590,2022-02-03,Phone,666,0,0.0
SESS015366,CUST01989,2022-10-18,Bag,22,0,0.0
SESS015367,CUST02840,2022-09-01,Headphones,928,0,0.0
SESS015368,CUST03866,2023-02-18,Bag,797,1,1390.22
SESS015369,CUST02434,2023-07-18,Laptop,117,0,0.0
SESS015370,CUST02990,2021-12-18,,149,0,0.0
SESS015371,CUST03949,2021-08-25,Phone,153,1,38.55
SESS015372,CUST04542,2021-04-02,Phone,477,1,1382.62
SESS015373,CUST01961,2023-06-14,Phone,1002,1,1313.73
SESS015374,CUST04195,2021-05-28,Shoes,102,0,0.0
SESS015375,CUST00655,2021-01-29,Phone,1293,0,0.0
SESS015376,CUST01079,2021-01-16,Shoes,1388,0,0.0
SESS015377,CUST03075,2023-05-12,Camera,202,0,0.0
SESS015378,CUST01356,2022-02-05,Laptop,510,0,0.0
SESS015379,CUST01459,2023-08-11,Shoes,161,0,0.0
SESS015380,CUST03283,2021-07-25,,398,0,0.0
SESS015381,CUST04913,2022-12-29,Phone,220,1,511.18
SESS015382,CUST04757,2023-03-16,Book,381,1,600.03
SESS015383,CUST04696,2023-04-25,Shoes,29,0,0.0
SESS015384,CUST00920,2021-01-18,Camera,44,1,227.97
